"Type","Key","DisplayName","SemanticCategory","Rank","IconResRef","SourcePath"
"Ability","TranquilizerShot1","TranquilizerShot1","Control","1","ife_trnqlzrshot1","SWLOR_Haks\swlor2_2da\feat.2da"
"Ability","TranquilizerShot2","TranquilizerShot2","Control","2","ife_trnqlzrshot2","SWLOR_Haks\swlor2_2da\feat.2da"
"Ability","TreatmentKit1","TreatmentKit1","Beneficial","1","ife_trtmntkt1","SWLOR_Haks\swlor2_2da\feat.2da"
"Ability","TreatmentKit2","TreatmentKit2","Beneficial","2","ife_trtmntkt2","SWLOR_Haks\swlor2_2da\feat.2da"
"Ability","TreatmentKit3","TreatmentKit3","Beneficial","3","ife_trtmntkt3","SWLOR_Haks\swlor2_2da\feat.2da"
"Ability","TwinGuardStance1","TwinGuardStance1","Self","1","ife_twingrdstnc1","SWLOR_Haks\swlor2_2da\feat.2da"
"Ability","TwinIntercept1","TwinIntercept1","Beneficial","1","ife_twinintc1","SWLOR_Haks\swlor2_2da\feat.2da"
"Ability","UnbreakableBeast1","UnbreakableBeast1","Beneficial","1","ife_nbrkblbst1","SWLOR_Haks\swlor2_2da\feat.2da"
"Ability","UnmovingCenter1","UnmovingCenter1","Harmful","1","ife_unmovcntr1","SWLOR_Haks\swlor2_2da\feat.2da"
"Ability","UntouchableInstinct1","UntouchableInstinct1","Beneficial","1","ife_ntchblnstnc1","SWLOR_Haks\swlor2_2da\feat.2da"
"Ability","VersatileStrike1","VersatileStrike1","Harmful","1","ife_versstrk1","SWLOR_Haks\swlor2_2da\feat.2da"
"Ability","VersatileStrike2","VersatileStrike2","Harmful","2","ife_versstrk2","SWLOR_Haks\swlor2_2da\feat.2da"
"Ability","VersatileStrike3","VersatileStrike3","Harmful","3","ife_versstrk3","SWLOR_Haks\swlor2_2da\feat.2da"
"Ability","VitalStrike1","VitalStrike1","Harmful","1","ife_vitalstrk1","SWLOR_Haks\swlor2_2da\feat.2da"
"Ability","WardingHowl1","WardingHowl1","Beneficial","1","ife_wrdnghwl1","SWLOR_Haks\swlor2_2da\feat.2da"
"Ability","WardingHowl2","WardingHowl2","Beneficial","2","ife_wrdnghwl2","SWLOR_Haks\swlor2_2da\feat.2da"
"Ability","WardingHowl3","WardingHowl3","Beneficial","3","ife_wrdnghwl3","SWLOR_Haks\swlor2_2da\feat.2da"
"Ability","WatchfulPresence1","WatchfulPresence1","Beneficial","1","ife_wtchflprsnc1","SWLOR_Haks\swlor2_2da\feat.2da"
"Ability","WatchfulPresence2","WatchfulPresence2","Beneficial","2","ife_wtchflprsnc2","SWLOR_Haks\swlor2_2da\feat.2da"
"Ability","WatchfulPresence3","WatchfulPresence3","Beneficial","3","ife_wtchflprsnc3","SWLOR_Haks\swlor2_2da\feat.2da"
"Ability","WeakenResolve1","WeakenResolve1","Beneficial","1","ife_wknres1","SWLOR_Haks\swlor2_2da\feat.2da"
"Ability","WeakenResolve2","WeakenResolve2","Beneficial","2","ife_wknres2","SWLOR_Haks\swlor2_2da\feat.2da"
"Ability","WeaponJam1","WeaponJam1","Control","1","ife_wpnjm1","SWLOR_Haks\swlor2_2da\feat.2da"
"Ability","WhirlingGuard1","WhirlingGuard1","Beneficial","1","ife_whirlgrd1","SWLOR_Haks\swlor2_2da\feat.2da"
"Ability","Worldbreaker1","Worldbreaker1","Harmful","1","ife_worldbrk1","SWLOR_Haks\swlor2_2da\feat.2da"
"Ability","WristRocket1","WristRocket1","Harmful","1","ife_wrstrckt1","SWLOR_Haks\swlor2_2da\feat.2da"
"Ability","WristRocket2","WristRocket2","Harmful","2","ife_wrstrckt2","SWLOR_Haks\swlor2_2da\feat.2da"
"Ability","WristRocket3","WristRocket3","Harmful","3","ife_wrstrckt3","SWLOR_Haks\swlor2_2da\feat.2da"
"StatusEffect","AbsoluteDefenseStatusEffect","Absolute Defense","Beneficial",,"ief_absdef","SWLOR.Game.Server\Feature\StatusEffectDefinition\AbsoluteDefenseStatusEffect.cs"
"StatusEffect","AdamantineGuardStatusEffect","Adamantine Guard","Beneficial",,"ief_adamgrd","SWLOR.Game.Server\Feature\StatusEffectDefinition\AdamantineGuardStatusEffect.cs"
"StatusEffect","AdhesiveGrenadeStatusEffect","Adhesive Grenade","Harmful",,"ief_adhgrnd","SWLOR.Game.Server\Feature\StatusEffectDefinition\AdhesiveGrenadeStatusEffect.cs"
"StatusEffect","AdrenalStimStatusEffect","Adrenal Stim","Beneficial",,"ief_adrstim","SWLOR.Game.Server\Feature\StatusEffectDefinition\AdrenalStimStatusEffect.cs"
"StatusEffect","AilmentResistance3StatusEffect","Ailment Resistance","Beneficial","3","ief_ailres3","SWLOR.Game.Server\Feature\StatusEffectDefinition\AilmentResistance3StatusEffect.cs"
"StatusEffect","AlphaRhythm1BeastStatusEffect","Alpha Rhythm","Beneficial","1","ief_alprhybst1","SWLOR.Game.Server\Feature\StatusEffectDefinition\AlphaRhythm1BeastStatusEffect.cs"
"StatusEffect","AlphaRhythm1StatusEffect","Alpha Rhythm","Beneficial","1","ief_alprhy1","SWLOR.Game.Server\Feature\StatusEffectDefinition\AlphaRhythm1StatusEffect.cs"
"StatusEffect","Antitoxin1StatusEffect","Antitoxin","Harmful","1","ief_antitox1","SWLOR.Game.Server\Feature\StatusEffectDefinition\Antitoxin1StatusEffect.cs"
"StatusEffect","Assault1StatusEffect","Assault I","Beneficial","1","ief_aslt1","SWLOR.Game.Server\Feature\StatusEffectDefinition\Assault1StatusEffect.cs"
"StatusEffect","Assault2StatusEffect","Assault II","Beneficial","2","ief_aslt2","SWLOR.Game.Server\Feature\StatusEffectDefinition\Assault2StatusEffect.cs"
"StatusEffect","Assault3StatusEffect","Assault III","Beneficial","3","ief_aslt3","SWLOR.Game.Server\Feature\StatusEffectDefinition\Assault3StatusEffect.cs"
"StatusEffect","BastionStanceStatusEffect","Bastion Stance","Beneficial",,"ief_baststnc","SWLOR.Game.Server\Feature\StatusEffectDefinition\BastionStanceStatusEffect.cs"
"StatusEffect","BerserkerStanceStatusEffect","Berserker Stance","Beneficial",,"ief_bersstnc","SWLOR.Game.Server\Feature\StatusEffectDefinition\BerserkerStanceStatusEffect.cs"
"StatusEffect","BlazingSpikesStatusEffect","Blazing Spikes","Beneficial",,"ief_blazspk","SWLOR.Game.Server\Feature\StatusEffectDefinition\BlazingSpikesStatusEffect.cs"
"StatusEffect","BleedStatusEffect","Bleed","Harmful",,"ief_bleed","SWLOR.Game.Server\Feature\StatusEffectDefinition\BleedStatusEffect.cs"
"StatusEffect","BlindStatusEffect","Blind","Harmful",,"ief_blind","SWLOR.Game.Server\Feature\StatusEffectDefinition\BlindStatusEffect.cs"
"StatusEffect","BloodWeaponStatusEffect","Blood Weapon","Beneficial",,"ief_bloodwpn","SWLOR.Game.Server\Feature\StatusEffectDefinition\BloodWeaponStatusEffect.cs"
"StatusEffect","BolsterAttack1StatusEffect","Bolster Attack I","Beneficial","1","ief_bolstatk1","SWLOR.Game.Server\Feature\StatusEffectDefinition\BolsterAttack1StatusEffect.cs"
"StatusEffect","BolsterAttack2StatusEffect","Bolster Attack II","Beneficial","2","ief_bolstatk2","SWLOR.Game.Server\Feature\StatusEffectDefinition\BolsterAttack2StatusEffect.cs"
"StatusEffect","BolsterAttack3StatusEffect","Bolster Attack III","Beneficial","3","ief_bolstatk3","SWLOR.Game.Server\Feature\StatusEffectDefinition\BolsterAttack3StatusEffect.cs"
"StatusEffect","BolsterResolve2StatusEffect","Bolster Resolve II","Beneficial","2","ief_bolstres2","SWLOR.Game.Server\Feature\StatusEffectDefinition\BolsterResolve2StatusEffect.cs"
"StatusEffect","BombardierStanceStatusEffect","Bombardier Stance","Beneficial",,"ief_bombstnc","SWLOR.Game.Server\Feature\StatusEffectDefinition\BombardierStanceStatusEffect.cs"
"StatusEffect","BreachStatusEffect","Breach","Harmful",,"ief_brch","SWLOR.Game.Server\Feature\StatusEffectDefinition\BreachStatusEffect.cs"
"StatusEffect","BrutalAssaultStatusEffect","Brutal Assault","Beneficial",,"ief_brutaslt","SWLOR.Game.Server\Feature\StatusEffectDefinition\BrutalAssaultStatusEffect.cs"
"StatusEffect","BurnStatusEffect","Burn","Harmful",,"ief_burn","SWLOR.Game.Server\Feature\StatusEffectDefinition\BurnStatusEffect.cs"
"StatusEffect","CalibratedField1StatusEffect","Calibrated Field I","Beneficial","1","ief_clbrtdfld1","SWLOR.Game.Server\Feature\StatusEffectDefinition\CalibratedField1StatusEffect.cs"
"StatusEffect","CalibratedField2StatusEffect","Calibrated Field II","Beneficial","2","ief_clbrtdfld2","SWLOR.Game.Server\Feature\StatusEffectDefinition\CalibratedField2StatusEffect.cs"
"StatusEffect","CalmingStanceStatusEffect","Calming Stance","Beneficial",,"ief_calmstnc","SWLOR.Game.Server\Feature\StatusEffectDefinition\CalmingStanceStatusEffect.cs"
"StatusEffect","CenteringStatusEffect","Centering","Beneficial",,"ief_cent","SWLOR.Game.Server\Feature\StatusEffectDefinition\CenteringStatusEffect.cs"
"StatusEffect","ChargeOrder1StatusEffect","Charge Order I","Beneficial","1","ief_chrgord1","SWLOR.Game.Server\Feature\StatusEffectDefinition\ChargeOrder1StatusEffect.cs"
"StatusEffect","ChargeOrder2StatusEffect","Charge Order II","Beneficial","2","ief_chrgord2","SWLOR.Game.Server\Feature\StatusEffectDefinition\ChargeOrder2StatusEffect.cs"
"StatusEffect","CleanseOrder2StatusEffect","Cleanse Order II","Beneficial","2","ief_clnsord2","SWLOR.Game.Server\Feature\StatusEffectDefinition\CleanseOrder2StatusEffect.cs"
"StatusEffect","Coagulant1StatusEffect","Coagulant I","Beneficial","1","ief_coag1","SWLOR.Game.Server\Feature\StatusEffectDefinition\Coagulant1StatusEffect.cs"
"StatusEffect","Coagulant2StatusEffect","Coagulant II","Beneficial","2","ief_coag2","SWLOR.Game.Server\Feature\StatusEffectDefinition\Coagulant2StatusEffect.cs"
"StatusEffect","CobraStanceStatusEffect","Cobra Stance","Beneficial",,"ief_cobrastnc","SWLOR.Game.Server\Feature\StatusEffectDefinition\CobraStanceStatusEffect.cs"
"StatusEffect","ConduitStanceStatusEffect","Conduit Stance","Beneficial",,"ief_condstnc","SWLOR.Game.Server\Feature\StatusEffectDefinition\ConduitStanceStatusEffect.cs"
"StatusEffect","ConfusionStatusEffect","Confusion","Harmful",,"ief_cnfsn","SWLOR.Game.Server\Feature\StatusEffectDefinition\ConfusionStatusEffect.cs"
"StatusEffect","CoordinatedFocus1StatusEffect","Coordinated Focus I","Beneficial","1","ief_coordfoc1","SWLOR.Game.Server\Feature\StatusEffectDefinition\CoordinatedFocus1StatusEffect.cs"
"StatusEffect","CoordinatedFocus2StatusEffect","Coordinated Focus II","Beneficial","2","ief_coordfoc2","SWLOR.Game.Server\Feature\StatusEffectDefinition\CoordinatedFocus2StatusEffect.cs"
"StatusEffect","CoordinatedFocus3StatusEffect","Coordinated Focus III","Beneficial","3","ief_coordfoc3","SWLOR.Game.Server\Feature\StatusEffectDefinition\CoordinatedFocus3StatusEffect.cs"
"StatusEffect","CourageousResolve1StatusEffect","Courageous Resolve","Beneficial","1","ief_crgsres1","SWLOR.Game.Server\Feature\StatusEffectDefinition\CourageousResolve1StatusEffect.cs"
"StatusEffect","CoveringClawsStatusEffect","Covering Claws","Harmful",,"ief_covclaw","SWLOR.Game.Server\Feature\StatusEffectDefinition\CoveringClawsStatusEffect.cs"
"StatusEffect","CoveringStrikeStatusEffect","Covering Strike","Harmful",,"ief_covstrk","SWLOR.Game.Server\Feature\StatusEffectDefinition\CoveringStrikeStatusEffect.cs"
"StatusEffect","CreepingTerrorDamageStatusEffect","Creeping Terror","Harmful",,"ief_creepterrdmg","SWLOR.Game.Server\Feature\StatusEffectDefinition\CreepingTerrorDamageStatusEffect.cs"
"StatusEffect","CrippledDefenseStatusEffect","Crippled Defense","Harmful",,"ief_cripdef","SWLOR.Game.Server\Feature\StatusEffectDefinition\CrippledDefenseStatusEffect.cs"
"StatusEffect","CruelMomentumStatusEffect","Cruel Momentum","Beneficial",,"ief_crlmmntm","SWLOR.Game.Server\Feature\StatusEffectDefinition\CruelMomentumStatusEffect.cs"
"StatusEffect","CrusherStanceStatusEffect","Crusher Stance","Beneficial",,"ief_crushstnc","SWLOR.Game.Server\Feature\StatusEffectDefinition\CrusherStanceStatusEffect.cs"
"StatusEffect","CrushingBlowStatusEffect","Crushing Blow","Harmful",,"ief_crushblow","SWLOR.Game.Server\Feature\StatusEffectDefinition\CrushingBlowStatusEffect.cs"
"StatusEffect","CycloneStanceStatusEffect","Cyclone Stance","Beneficial",,"ief_cyclstnc","SWLOR.Game.Server\Feature\StatusEffectDefinition\CycloneStanceStatusEffect.cs"
"StatusEffect","DampeningField1StatusEffect","Dampening Field I","Beneficial","1","ief_dampfld1","SWLOR.Game.Server\Feature\StatusEffectDefinition\DampeningField1StatusEffect.cs"
"StatusEffect","DampeningField2StatusEffect","Dampening Field II","Beneficial","2","ief_dampfld2","SWLOR.Game.Server\Feature\StatusEffectDefinition\DampeningField2StatusEffect.cs"
"StatusEffect","DazedStatusEffect","Dazed","Harmful",,"ief_dazed","SWLOR.Game.Server\Feature\StatusEffectDefinition\DazedStatusEffect.cs"
"StatusEffect","DeadeyeStanceStatusEffect","Deadeye Stance","Beneficial",,"ief_eyestnc","SWLOR.Game.Server\Feature\StatusEffectDefinition\DeadeyeStanceStatusEffect.cs"
"StatusEffect","DeadlyPrecisionStatusEffect","Deadly Precision","Beneficial",,"ief_deadprec","SWLOR.Game.Server\Feature\StatusEffectDefinition\DeadlyPrecisionStatusEffect.cs"
"StatusEffect","DeadMansHandStatusEffect","Dead Man's Hand","Beneficial",,"ief_deadmnshnd","SWLOR.Game.Server\Feature\StatusEffectDefinition\DeadMansHandStatusEffect.cs"
"StatusEffect","DebilitatingStanceStatusEffect","Debilitating Stance","Beneficial",,"ief_debilstnc","SWLOR.Game.Server\Feature\StatusEffectDefinition\DebilitatingStanceStatusEffect.cs"
"StatusEffect","DecisiveCommand1StatusEffect","Decisive Command","Beneficial","1","ief_deciscmd1","SWLOR.Game.Server\Feature\StatusEffectDefinition\DecisiveCommand1StatusEffect.cs"
"StatusEffect","DecoyStatusEffect","Decoy","Harmful",,"ief_decoy","SWLOR.Game.Server\Feature\StatusEffectDefinition\DecoyStatusEffect.cs"
"StatusEffect","DefensiveStanceStatusEffect","Defensive Stance","Beneficial",,"ief_defstnc","SWLOR.Game.Server\Feature\StatusEffectDefinition\DefensiveStanceStatusEffect.cs"
"StatusEffect","DeflectingAuraStatusEffect","Deflecting Aura","Beneficial",,"ief_deflaura","SWLOR.Game.Server\Feature\StatusEffectDefinition\DeflectingAuraStatusEffect.cs"
"StatusEffect","DeflectivePresenceStatusEffect","Deflective Presence","Beneficial",,"ief_deflpres","SWLOR.Game.Server\Feature\StatusEffectDefinition\DeflectivePresenceStatusEffect.cs"
"StatusEffect","DiagnosticSweepStatusEffect","Diagnostic Sweep","Harmful",,"ief_dgnstcswp","SWLOR.Game.Server\Feature\StatusEffectDefinition\DiagnosticSweepStatusEffect.cs"
"StatusEffect","DiseaseStatusEffect","Disease","Harmful",,"ief_dis","SWLOR.Game.Server\Feature\StatusEffectDefinition\DiseaseStatusEffect.cs"
"StatusEffect","DiseaseVitalityPenaltyStatusEffect","Disease","Harmful",,"ief_dispen","SWLOR.Game.Server\Feature\StatusEffectDefinition\DiseaseVitalityPenaltyStatusEffect.cs"
"StatusEffect","DisorientedStatusEffect","Disoriented","Harmful",,"ief_disor","SWLOR.Game.Server\Feature\StatusEffectDefinition\DisorientedStatusEffect.cs"
"StatusEffect","DisruptionFieldStatusEffect","Disruption Field","Harmful",,"ief_disrpfld","SWLOR.Game.Server\Feature\StatusEffectDefinition\DisruptionFieldStatusEffect.cs"
"StatusEffect","DisruptionPulseStatusEffect","Disruption Pulse","Harmful",,"ief_disrppls","SWLOR.Game.Server\Feature\StatusEffectDefinition\DisruptionPulseStatusEffect.cs"
"StatusEffect","DistractingFeint1StatusEffect","Distracting Feint I","Harmful","1","ief_distrfeint1","SWLOR.Game.Server\Feature\StatusEffectDefinition\DistractingFeint1StatusEffect.cs"
"StatusEffect","DistractingFeint2StatusEffect","Distracting Feint II","Harmful","2","ief_distrfeint2","SWLOR.Game.Server\Feature\StatusEffectDefinition\DistractingFeint2StatusEffect.cs"
"StatusEffect","DistractingFeint3StatusEffect","Distracting Feint III","Harmful","3","ief_distrfeint3","SWLOR.Game.Server\Feature\StatusEffectDefinition\DistractingFeint3StatusEffect.cs"
"StatusEffect","DuelistsChallengeSelfStatusEffect","Duelist's Challenge","Beneficial",,"ief_duelchalself","SWLOR.Game.Server\Feature\StatusEffectDefinition\DuelistsChallengeSelfStatusEffect.cs"
"StatusEffect","DuelistsChallengeStatusEffect","Duelist's Challenge","Harmful",,"ief_duelchal","SWLOR.Game.Server\Feature\StatusEffectDefinition\DuelistsChallengeStatusEffect.cs"
"StatusEffect","DuelistStanceStatusEffect","Duelist Stance","Beneficial",,"ief_duelstnc","SWLOR.Game.Server\Feature\StatusEffectDefinition\DuelistStanceStatusEffect.cs"
"StatusEffect","EclipseOfResolve1StatusEffect","Eclipse of Resolve","Harmful","1","ief_eclres1","SWLOR.Game.Server\Feature\StatusEffectDefinition\EclipseOfResolve1StatusEffect.cs"
"StatusEffect","EmergencyBunker1StatusEffect","Emergency Bunker","Beneficial","1","ief_emrgbnkr1","SWLOR.Game.Server\Feature\StatusEffectDefinition\EmergencyBunker1StatusEffect.cs"
"StatusEffect","EmergencyCocktailStatusEffect","Emergency Cocktail","Beneficial",,"ief_emrgccktl","SWLOR.Game.Server\Feature\StatusEffectDefinition\EmergencyCocktailStatusEffect.cs"
"StatusEffect","EmergencySealant1StatusEffect","Emergency Sealant","Beneficial","1","ief_emrgseal1","SWLOR.Game.Server\Feature\StatusEffectDefinition\EmergencySealant1StatusEffect.cs"
"StatusEffect","EssenceDrainStatusEffect","Essence Drain","Harmful",,"ief_essdrn","SWLOR.Game.Server\Feature\StatusEffectDefinition\EssenceDrainStatusEffect.cs"
"StatusEffect","EvasiveChallenge1SelfStatusEffect","Evasive Challenge I","Beneficial","1","ief_evaschalsel1","SWLOR.Game.Server\Feature\StatusEffectDefinition\EvasiveChallenge1SelfStatusEffect.cs"
"StatusEffect","EvasiveChallenge1StatusEffect","Evasive Challenge I","Harmful","1","ief_evaschal1","SWLOR.Game.Server\Feature\StatusEffectDefinition\EvasiveChallenge1StatusEffect.cs"
"StatusEffect","EvasiveChallenge2SelfStatusEffect","Evasive Challenge II","Beneficial","2","ief_evaschalsel2","SWLOR.Game.Server\Feature\StatusEffectDefinition\EvasiveChallenge2SelfStatusEffect.cs"
"StatusEffect","EvasiveChallenge2StatusEffect","Evasive Challenge II","Harmful","2","ief_evaschal2","SWLOR.Game.Server\Feature\StatusEffectDefinition\EvasiveChallenge2StatusEffect.cs"
"StatusEffect","EvasiveCombatStatusEffect","Evasive Combat","Beneficial",,"ief_evascmbt","SWLOR.Game.Server\Feature\StatusEffectDefinition\EvasiveCombatStatusEffect.cs"
"StatusEffect","EvasiveManeuver1StatusEffect","Evasive Maneuver I","Beneficial","1","ief_evasmnvr1","SWLOR.Game.Server\Feature\StatusEffectDefinition\EvasiveManeuver1StatusEffect.cs"
"StatusEffect","EvasiveManeuver2StatusEffect","Evasive Maneuver II","Beneficial","2","ief_evasmnvr2","SWLOR.Game.Server\Feature\StatusEffectDefinition\EvasiveManeuver2StatusEffect.cs"
"StatusEffect","EvasiveManeuver3StatusEffect","Evasive Maneuver III","Beneficial","3","ief_evasmnvr3","SWLOR.Game.Server\Feature\StatusEffectDefinition\EvasiveManeuver3StatusEffect.cs"
"StatusEffect","ExhaustedStatusEffect","Exhausted","Harmful",,"ief_exh","SWLOR.Game.Server\Feature\StatusEffectDefinition\ExhaustedStatusEffect.cs"
"StatusEffect","ExposedStatusEffect","Exposed","Harmful",,"ief_exp","SWLOR.Game.Server\Feature\StatusEffectDefinition\ExposedStatusEffect.cs"
"StatusEffect","ExposeWeakPointStatusEffect","Expose Weak Point","Harmful",,"ief_xposeweakpt","SWLOR.Game.Server\Feature\StatusEffectDefinition\ExposeWeakPointStatusEffect.cs"
"StatusEffect","FerocityStanceStatusEffect","Ferocity Stance","Beneficial",,"ief_ferocstnc","SWLOR.Game.Server\Feature\StatusEffectDefinition\FerocityStanceStatusEffect.cs"
"StatusEffect","FieldRecovery1StatusEffect","Field Recovery I","Beneficial","1","ief_fldrcvry1","SWLOR.Game.Server\Feature\StatusEffectDefinition\FieldRecovery1StatusEffect.cs"
"StatusEffect","FieldRecovery2StatusEffect","Field Recovery II","Beneficial","2","ief_fldrcvry2","SWLOR.Game.Server\Feature\StatusEffectDefinition\FieldRecovery2StatusEffect.cs"
"StatusEffect","FinalFormStatusEffect","Final Form","Beneficial",,"ief_finalform","SWLOR.Game.Server\Feature\StatusEffectDefinition\FinalFormStatusEffect.cs"
"StatusEffect","FlankingBarrageStatusEffect","Flanking Barrage","Harmful",,"ief_flankbarr","SWLOR.Game.Server\Feature\StatusEffectDefinition\FlankingBarrageStatusEffect.cs"
"StatusEffect","FlankingStanceStatusEffect","Flanking Stance","Beneficial",,"ief_flankstnc","SWLOR.Game.Server\Feature\StatusEffectDefinition\FlankingStanceStatusEffect.cs"
"StatusEffect","FlashGrenade1StatusEffect","Flash Grenade","Harmful","1","ief_flashgrnd1","SWLOR.Game.Server\Feature\StatusEffectDefinition\FlashGrenade1StatusEffect.cs"
"StatusEffect","FlashStatusEffect","Flash","Harmful",,"ief_flash","SWLOR.Game.Server\Feature\StatusEffectDefinition\FlashStatusEffect.cs"
"StatusEffect","FocusedStanceStatusEffect","Focused Stance","Beneficial",,"ief_focstnc","SWLOR.Game.Server\Feature\StatusEffectDefinition\FocusedStanceStatusEffect.cs"
"StatusEffect","FocusStim1StatusEffect","Focus Stim I","Beneficial","1","ief_focstim1","SWLOR.Game.Server\Feature\StatusEffectDefinition\FocusStim1StatusEffect.cs"
"StatusEffect","FocusStim2StatusEffect","Focus Stim II","Beneficial","2","ief_focstim2","SWLOR.Game.Server\Feature\StatusEffectDefinition\FocusStim2StatusEffect.cs"
"StatusEffect","FoggyMindStatusEffect","Foggy Mind","Harmful",,"ief_fogmind","SWLOR.Game.Server\Feature\StatusEffectDefinition\FoggyMindStatusEffect.cs"
"StatusEffect","FoodStatusEffect","Food","Utility",,"ief_food","SWLOR.Game.Server\Feature\StatusEffectDefinition\FoodStatusEffect.cs"
"StatusEffect","ForcebaneStatusEffect","Forcebane","Harmful",,"ief_fbane","SWLOR.Game.Server\Feature\StatusEffectDefinition\ForcebaneStatusEffect.cs"
"StatusEffect","ForceBondedBeast1StatusEffect","Force-Bonded Beast","Beneficial","1","ief_forcebondbs1","SWLOR.Game.Server\Feature\StatusEffectDefinition\ForceBondedBeast1StatusEffect.cs"
"StatusEffect","ForceCapacitorStatusEffect","Force Capacitor","Beneficial",,"ief_forcecap","SWLOR.Game.Server\Feature\StatusEffectDefinition\ForceCapacitorStatusEffect.cs"
"StatusEffect","ForceChokeDamageStatusEffect","Force Choke","Harmful",,"ief_forcechokedm","SWLOR.Game.Server\Feature\StatusEffectDefinition\ForceChokeDamageStatusEffect.cs"
"StatusEffect","ForceConvergenceStatusEffect","Force Convergence","Beneficial",,"ief_forcecnvrgnc","SWLOR.Game.Server\Feature\StatusEffectDefinition\ForceConvergenceStatusEffect.cs"
"StatusEffect","ForceDisruptionStatusEffect","Force Disruption","Harmful",,"ief_forcedisrp","SWLOR.Game.Server\Feature\StatusEffectDefinition\ForceDisruptionStatusEffect.cs"
"StatusEffect","ForceDrain1StatusEffect","Force Drain I","Harmful","1","ief_forcedrn1","SWLOR.Game.Server\Feature\StatusEffectDefinition\ForceDrain1StatusEffect.cs"
"StatusEffect","ForceDrain2StatusEffect","Force Drain II","Harmful","2","ief_forcedrn2","SWLOR.Game.Server\Feature\StatusEffectDefinition\ForceDrain2StatusEffect.cs"
"StatusEffect","ForceDrain3StatusEffect","Force Drain III","Harmful","3","ief_forcedrn3","SWLOR.Game.Server\Feature\StatusEffectDefinition\ForceDrain3StatusEffect.cs"
"StatusEffect","ForceErosionStatusEffect","Force Erosion","Harmful",,"ief_forceeros","SWLOR.Game.Server\Feature\StatusEffectDefinition\ForceErosionStatusEffect.cs"
"StatusEffect","ForceIntercept1StatusEffect","Force Intercept","Beneficial","1","ief_forceintc1","SWLOR.Game.Server\Feature\StatusEffectDefinition\ForceIntercept1StatusEffect.cs"
"StatusEffect","ForceJudgment1StatusEffect","Force Judgment I","Harmful","1","ief_forcejdgmnt1","SWLOR.Game.Server\Feature\StatusEffectDefinition\ForceJudgment1StatusEffect.cs"
"StatusEffect","ForceJudgment2StatusEffect","Force Judgment II","Harmful","2","ief_forcejdgmnt2","SWLOR.Game.Server\Feature\StatusEffectDefinition\ForceJudgment2StatusEffect.cs"
"StatusEffect","ForceJudgment3StatusEffect","Force Judgment III","Harmful","3","ief_forcejdgmnt3","SWLOR.Game.Server\Feature\StatusEffectDefinition\ForceJudgment3StatusEffect.cs"
"StatusEffect","ForceLensStatusEffect","Force Lens","Beneficial",,"ief_forcelens","SWLOR.Game.Server\Feature\StatusEffectDefinition\ForceLensStatusEffect.cs"
"StatusEffect","ForceSanctuary1StatusEffect","Force Sanctuary","Beneficial","1","ief_forcesanct1","SWLOR.Game.Server\Feature\StatusEffectDefinition\ForceSanctuary1StatusEffect.cs"
"StatusEffect","ForceSpark1StatusEffect","Force Spark I","Harmful","1","ief_forcespark1","SWLOR.Game.Server\Feature\StatusEffectDefinition\ForceSpark1StatusEffect.cs"
"StatusEffect","ForceSpark2StatusEffect","Force Spark II","Harmful","2","ief_forcespark2","SWLOR.Game.Server\Feature\StatusEffectDefinition\ForceSpark2StatusEffect.cs"
"StatusEffect","ForceSpark3StatusEffect","Force Spark III","Harmful","3","ief_forcespark3","SWLOR.Game.Server\Feature\StatusEffectDefinition\ForceSpark3StatusEffect.cs"
"StatusEffect","ForceSuppressionStatusEffect","Force Suppression","Harmful",,"ief_forcesup","SWLOR.Game.Server\Feature\StatusEffectDefinition\ForceSuppressionStatusEffect.cs"
"StatusEffect","ForceWardingStatusEffect","Force Warding","Beneficial",,"ief_forceward","SWLOR.Game.Server\Feature\StatusEffectDefinition\ForceWardingStatusEffect.cs"
"StatusEffect","FortressStrikeStatusEffect","Fortress Strike","Beneficial",,"ief_fortstrk","SWLOR.Game.Server\Feature\StatusEffectDefinition\FortressStrikeStatusEffect.cs"
"StatusEffect","FracturedFocusStatusEffect","Fractured Focus","Harmful",,"ief_fractfoc","SWLOR.Game.Server\Feature\StatusEffectDefinition\FracturedFocusStatusEffect.cs"
"StatusEffect","FreezingMightPenaltyStatusEffect","Freezing","Harmful",,"ief_frzpen","SWLOR.Game.Server\Feature\StatusEffectDefinition\FreezingMightPenaltyStatusEffect.cs"
"StatusEffect","FreezingStatusEffect","Freezing","Harmful",,"ief_frz","SWLOR.Game.Server\Feature\StatusEffectDefinition\FreezingStatusEffect.cs"
"StatusEffect","FuryStance1StatusEffect","Fury Stance I","Beneficial","1","ief_frystnc1","SWLOR.Game.Server\Feature\StatusEffectDefinition\FuryStance1StatusEffect.cs"
"StatusEffect","FuryStance2StatusEffect","Fury Stance II","Beneficial","2","ief_frystnc2","SWLOR.Game.Server\Feature\StatusEffectDefinition\FuryStance2StatusEffect.cs"
"StatusEffect","GuardedBite1SelfStatusEffect","Guarded Bite I","Beneficial","1","ief_grdedbitese1","SWLOR.Game.Server\Feature\StatusEffectDefinition\GuardedBite1SelfStatusEffect.cs"
